match_id,date,team1,team2,venue,city,toss_winner,toss_decision,winner,match_type,outcome_result
1528275,2026-04-27,New Zealand,Bangladesh,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,Bangladesh,field,Bangladesh,T20,completed
1528277,2026-05-02,Bangladesh,New Zealand,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,field,New Zealand,T20,completed
1528299,2026-04-05,Norway,France,Santarem Cricket Ground,Albergaria,Norway,bat,Norway,T20,completed
1528300,2026-04-05,France,Portugal,Santarem Cricket Ground,Albergaria,France,bat,Portugal,T20,completed
1528301,2026-04-06,Portugal,Norway,Santarem Cricket Ground,Albergaria,Portugal,bat,Portugal,T20,completed
1528302,2026-04-06,Portugal,France,Santarem Cricket Ground,Albergaria,Portugal,bat,Portugal,T20,completed
1528303,2026-04-07,France,Norway,Santarem Cricket Ground,Albergaria,Norway,field,France,T20,completed
1528305,2026-04-08,Portugal,Norway,Santarem Cricket Ground,Albergaria,Portugal,bat,Portugal,T20,completed
1528306,2026-04-08,Portugal,France,Santarem Cricket Ground,Albergaria,Portugal,bat,France,T20,completed
1528307,2026-04-09,Norway,France,Santarem Cricket Ground,Albergaria,Norway,bat,France,T20,completed
1528308,2026-04-09,Portugal,France,Santarem Cricket Ground,Albergaria,France,field,Portugal,T20,completed
1528548,2026-06-26,Ireland,India,"Civil Service Cricket Club, Stormont, Belfast",Belfast,India,field,Ireland,T20,completed
1528549,2026-06-28,Ireland,India,"Civil Service Cricket Club, Stormont, Belfast",Belfast,India,field,Ireland,T20,completed
1529145,2026-04-15,Namibia,Scotland,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,bat,Scotland,T20,completed
1529146,2026-04-17,Scotland,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,field,Scotland,T20,completed
1529147,2026-04-18,Scotland,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Scotland,bat,Namibia,T20,completed
1529377,2026-04-02,Mexico,Costa Rica,"Reforma Athletic Club, Naucalpan",Naucalpan,Mexico,bat,Mexico,T20,completed
1529378,2026-04-03,Costa Rica,Brazil,"Reforma Athletic Club, Naucalpan",Naucalpan,Costa Rica,bat,Brazil,T20,completed
1529379,2026-04-03,Mexico,Brazil,"Reforma Athletic Club, Naucalpan",Naucalpan,Brazil,field,Mexico,T20,completed
1529380,2026-04-04,Brazil,Costa Rica,"Reforma Athletic Club, Naucalpan",Naucalpan,Costa Rica,field,Brazil,T20,completed
1529381,2026-04-04,Costa Rica,Mexico,"Reforma Athletic Club, Naucalpan",Naucalpan,Costa Rica,bat,Mexico,T20,completed
1529382,2026-04-05,Mexico,Brazil,"Reforma Athletic Club, Naucalpan",Naucalpan,Mexico,bat,Brazil,T20,completed
1529787,2026-04-07,Indonesia,Sweden,Udayana Cricket Ground,Bali,Sweden,field,Sweden,T20,completed
1529788,2026-04-07,Indonesia,Sweden,Udayana Cricket Ground,Bali,Indonesia,bat,Sweden,T20,completed
1529789,2026-04-09,Indonesia,Sweden,Udayana Cricket Ground,Bali,Sweden,field,Sweden,T20,completed
1529790,2026-04-09,Sweden,Indonesia,Udayana Cricket Ground,Bali,Sweden,bat,Sweden,T20,completed
1529791,2026-04-11,Indonesia,Sweden,Udayana Cricket Ground,Bali,Sweden,field,Sweden,T20,completed
1529792,2026-04-11,Sweden,Indonesia,Udayana Cricket Ground,Bali,Sweden,bat,Sweden,T20,completed
1529793,2026-04-13,Sweden,Indonesia,Udayana Cricket Ground,Bali,Sweden,bat,Indonesia,T20,completed
1529794,2026-04-13,Sweden,Indonesia,Udayana Cricket Ground,Bali,Sweden,bat,Sweden,T20,completed
1530060,2026-07-23,Zimbabwe,India,Harare Sports Club,Harare,India,field,India,T20,completed
1530061,2026-07-25,India,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,India,T20,completed
1530062,2026-07-26,India,Zimbabwe,Harare Sports Club,Harare,India,bat,India,T20,completed
1531681,2026-05-07,Malta,Gibraltar,Marsa Sports Club,Marsa,Gibraltar,field,Malta,T20,completed
1531682,2026-05-07,Malta,Gibraltar,Marsa Sports Club,Marsa,Malta,bat,Malta,T20,completed
1531683,2026-05-08,Gibraltar,Malta,Marsa Sports Club,Marsa,Gibraltar,bat,Malta,T20,completed
1531684,2026-05-08,Malta,Gibraltar,Marsa Sports Club,Marsa,Malta,bat,Malta,T20,completed
1531685,2026-05-09,Gibraltar,Malta,Marsa Sports Club,Marsa,Gibraltar,bat,Malta,T20,completed
1531694,2026-04-20,Nepal,United Arab Emirates,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,bat,United Arab Emirates,T20,completed
1531695,2026-04-21,United Arab Emirates,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,field,Nepal,T20,completed
1532483,2026-06-17,Bangladesh,Australia,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,Bangladesh,bat,Australia,T20,completed
1532484,2026-06-19,Australia,Bangladesh,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,Australia,bat,Australia,T20,completed
1532485,2026-06-21,Bangladesh,Australia,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,Bangladesh,bat,Australia,T20,completed
1532637,2026-05-08,Indonesia,Philippines,Sano International Cricket Ground,Sano,Philippines,field,Indonesia,T20,completed
1532638,2026-05-08,Vanuatu,Fiji,"Korogi Sports Park, Nisshin",Nisshin,Vanuatu,bat,Vanuatu,T20,completed
1532639,2026-05-08,South Korea,Cook Islands,"Korogi Sports Park, Nisshin",Nisshin,Cook Islands,field,Cook Islands,T20,completed
1532640,2026-05-09,Indonesia,Samoa,Sano International Cricket Ground,Sano,Samoa,field,Samoa,T20,completed
1532641,2026-05-09,Japan,Vanuatu,"Korogi Sports Park, Nisshin",Nisshin,Japan,bat,Japan,T20,completed
1532642,2026-05-09,Papua New Guinea,South Korea,"Korogi Sports Park, Nisshin",Nisshin,Papua New Guinea,bat,Papua New Guinea,T20,completed
1532643,2026-05-10,Samoa,Philippines,Sano International Cricket Ground,Sano,Samoa,bat,Samoa,T20,completed
1532644,2026-05-10,Fiji,Japan,"Korogi Sports Park, Nisshin",Nisshin,Fiji,bat,Japan,T20,completed
1532645,2026-05-10,Papua New Guinea,Cook Islands,"Korogi Sports Park, Nisshin",Nisshin,Papua New Guinea,bat,Papua New Guinea,T20,completed
1532646,2026-05-12,Vanuatu,Samoa,Sano International Cricket Ground,Sano,Vanuatu,bat,Samoa,T20,completed
1532647,2026-05-12,Philippines,South Korea,Sano International Cricket Ground 2,Sano,Philippines,bat,Philippines,T20,completed
1532648,2026-05-12,Japan,Indonesia,Sano International Cricket Ground,Sano,Japan,bat,Japan,T20,completed
1532649,2026-05-13,Fiji,South Korea,Sano International Cricket Ground 2,Sano,Fiji,bat,South Korea,T20,completed
1532650,2026-05-13,Samoa,Papua New Guinea,Sano International Cricket Ground,Sano,Samoa,bat,Papua New Guinea,T20,completed
1532651,2026-05-13,Cook Islands,Vanuatu,Sano International Cricket Ground,Sano,Cook Islands,bat,Cook Islands,T20,completed
1532652,2026-05-14,Fiji,Philippines,Sano International Cricket Ground 2,Sano,Fiji,bat,Philippines,T20,completed
1532653,2026-05-14,Papua New Guinea,Indonesia,Sano International Cricket Ground,Sano,Papua New Guinea,bat,Papua New Guinea,T20,completed
1532654,2026-05-14,Japan,Cook Islands,Sano International Cricket Ground,Sano,Japan,bat,Cook Islands,T20,completed
1532655,2026-05-16,Vanuatu,Indonesia,Sano International Cricket Ground,Sano,Indonesia,field,Vanuatu,T20,completed
1532656,2026-05-16,Samoa,Japan,Sano International Cricket Ground,Sano,Samoa,bat,Japan,T20,completed
1532657,2026-05-16,Philippines,South Korea,Sano International Cricket Ground 2,Sano,Philippines,bat,South Korea,T20,completed
1532658,2026-05-17,Fiji,South Korea,Sano International Cricket Ground 2,Sano,South Korea,field,South Korea,T20,completed
1532659,2026-05-17,Cook Islands,Indonesia,Sano International Cricket Ground,Sano,Indonesia,field,Cook Islands,T20,completed
1532660,2026-05-17,Papua New Guinea,Vanuatu,Sano International Cricket Ground,Sano,Papua New Guinea,bat,Papua New Guinea,T20,completed
1532662,2026-05-18,Cook Islands,Samoa,Sano International Cricket Ground,Sano,Samoa,field,Samoa,T20,completed
1532663,2026-05-18,Japan,Papua New Guinea,Sano International Cricket Ground,Sano,Japan,bat,Japan,T20,completed
1533385,2026-05-01,Germany,Austria,Bayer Uerdingen Cricket Ground,Krefeld,Austria,field,Germany,T20,completed
1533386,2026-05-01,Austria,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,Germany,T20,completed
1533387,2026-05-02,Germany,Austria,Bayer Uerdingen Cricket Ground,Krefeld,Germany,bat,Austria,T20,completed
1533389,2026-05-03,Austria,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Austria,bat,Germany,T20,completed
1533390,2026-05-01,Indonesia,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,field,Malaysia,T20,completed
1533391,2026-05-02,Malaysia,Indonesia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Indonesia,field,Malaysia,T20,completed
1533392,2026-05-04,Malaysia,Indonesia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1533393,2026-05-05,Indonesia,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Indonesia,bat,Malaysia,T20,completed
1533394,2026-05-02,Isle of Man,Guernsey,"King George V Sports Ground, Castel",Castel,Guernsey,field,Guernsey,T20,completed
1533395,2026-05-03,Guernsey,Isle of Man,"King George V Sports Ground, Castel",Castel,Isle of Man,field,Guernsey,T20,completed
1533397,2026-05-08,Cyprus,Finland,Happy Valley Ground,Episkopi,Cyprus,bat,Cyprus,T20,completed
1533398,2026-05-08,Cyprus,Finland,Happy Valley Ground,Episkopi,Cyprus,bat,Finland,T20,completed
1533399,2026-05-09,Finland,Cyprus,Happy Valley Ground,Episkopi,Finland,bat,Finland,T20,completed
1533400,2026-05-09,Finland,Cyprus,Happy Valley Ground,Episkopi,Finland,bat,Finland,T20,completed
1534038,2026-05-16,Cyprus,France,Happy Valley Ground,Episkopi,Cyprus,bat,France,T20,completed
1534039,2026-05-16,Guernsey,Sweden,Happy Valley Ground 2,Episkopi,Sweden,field,Guernsey,T20,completed
1534040,2026-05-16,Switzerland,Jersey,Happy Valley Ground,Episkopi,Switzerland,bat,Jersey,T20,completed
1534041,2026-05-16,Malta,Austria,Happy Valley Ground 2,Episkopi,Austria,field,Austria,T20,completed
1534042,2026-05-17,Malta,Guernsey,Happy Valley Ground,Episkopi,Guernsey,field,Guernsey,T20,completed
1534043,2026-05-17,France,Croatia,Happy Valley Ground 2,Episkopi,France,bat,France,T20,completed
1534044,2026-05-17,Slovenia,Austria,Happy Valley Ground,Episkopi,Slovenia,bat,Austria,T20,completed
1534045,2026-05-17,Jersey,Cyprus,Happy Valley Ground 2,Episkopi,Jersey,bat,Jersey,T20,completed
1534046,2026-05-19,France,Jersey,Happy Valley Ground,Episkopi,Jersey,field,Jersey,T20,completed
1534047,2026-05-19,Slovenia,Sweden,Happy Valley Ground 2,Episkopi,Slovenia,bat,Sweden,T20,completed
1534048,2026-05-19,Croatia,Switzerland,Happy Valley Ground,Episkopi,Croatia,bat,Croatia,T20,completed
1534049,2026-05-19,Guernsey,Austria,Happy Valley Ground 2,Episkopi,Austria,field,Guernsey,T20,completed
1534050,2026-05-20,Slovenia,Guernsey,Happy Valley Ground,Episkopi,Slovenia,bat,Guernsey,T20,completed
1534051,2026-05-20,Switzerland,Cyprus,Happy Valley Ground 2,Episkopi,Cyprus,field,Switzerland,T20,completed
1534052,2026-05-20,Sweden,Malta,Happy Valley Ground,Episkopi,Malta,field,Malta,T20,completed
1534053,2026-05-20,Jersey,Croatia,Happy Valley Ground 2,Episkopi,Croatia,field,Jersey,T20,completed
1534054,2026-05-22,France,Switzerland,Happy Valley Ground,Episkopi,France,bat,France,T20,completed
1534055,2026-05-22,Austria,Sweden,Happy Valley Ground 2,Episkopi,Sweden,field,Sweden,T20,completed
1534056,2026-05-22,Croatia,Cyprus,Happy Valley Ground,Episkopi,Cyprus,field,Croatia,T20,completed
1534057,2026-05-22,Slovenia,Malta,Happy Valley Ground 2,Episkopi,Slovenia,bat,Malta,T20,completed
1534058,2026-05-23,France,Sweden,Happy Valley Ground 2,Episkopi,Sweden,field,Sweden,T20,completed
1534059,2026-05-23,Malta,Switzerland,Happy Valley Ground,Episkopi,Switzerland,field,Switzerland,T20,completed
1534060,2026-05-23,Croatia,Austria,Happy Valley Ground,Episkopi,Croatia,bat,Austria,T20,completed
1534061,2026-05-23,Guernsey,Jersey,Happy Valley Ground 2,Episkopi,Guernsey,bat,Jersey,T20,completed
1534590,2026-05-08,Romania,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,Romania,T20,completed
1534591,2026-05-09,Romania,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,Romania,T20,completed
1534592,2026-05-09,Romania,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,Romania,T20,completed
1534594,2026-05-10,Romania,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,Romania,T20,completed
1535413,2026-05-23,Cameroon,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,field,Rwanda,T20,completed
1535414,2026-05-23,Botswana,Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Sierra Leone,field,Botswana,T20,completed
1535415,2026-05-23,Kenya,Mali,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Kenya,bat,Kenya,T20,completed
1535416,2026-05-24,Rwanda,Ivory Coast,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,bat,Rwanda,T20,completed
1535417,2026-05-24,Mali,Botswana,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mali,bat,Botswana,T20,completed
1535418,2026-05-24,Sierra Leone,Cameroon,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Cameroon,field,Cameroon,T20,completed
1535419,2026-05-25,Kenya,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Kenya,bat,Rwanda,T20,completed
1535420,2026-05-25,Botswana,Cameroon,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Botswana,bat,Botswana,T20,completed
1535421,2026-05-25,Ivory Coast,Mali,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Mali,field,Mali,T20,completed
1535422,2026-05-26,Mali,Rwanda,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Rwanda,field,Rwanda,T20,completed
1535423,2026-05-26,Kenya,Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Sierra Leone,field,Kenya,T20,completed
1535424,2026-05-26,Cameroon,Ivory Coast,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Cameroon,bat,Cameroon,T20,completed
1535425,2026-05-28,Botswana,Ivory Coast,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,bat,Botswana,T20,completed
1535426,2026-05-28,Sierra Leone,Rwanda,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Rwanda,field,Rwanda,T20,completed
1535427,2026-05-28,Cameroon,Kenya,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Kenya,field,Kenya,T20,completed
1535428,2026-05-29,Cameroon,Mali,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Cameroon,bat,Cameroon,T20,completed
1535429,2026-05-29,Ivory Coast,Sierra Leone,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Ivory Coast,bat,Sierra Leone,T20,completed
1535430,2026-05-29,Kenya,Botswana,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Kenya,bat,Kenya,T20,completed
1535431,2026-05-30,Mali,Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mali,bat,Sierra Leone,T20,completed
1535432,2026-05-30,Ivory Coast,Kenya,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Kenya,field,Kenya,T20,completed
1535433,2026-05-30,Rwanda,Botswana,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,bat,Rwanda,T20,completed
1538211,2026-06-02,Mozambique,Lesotho,Malkerns Country Club oval,Malkerns,Lesotho,field,Mozambique,T20,completed
1538213,2026-06-03,Eswatini,Mozambique,Malkerns Country Club oval,Malkerns,Eswatini,bat,Mozambique,T20,completed
1538214,2026-06-04,Mozambique,Lesotho,Malkerns Country Club oval,Malkerns,Lesotho,field,Mozambique,T20,completed
1538215,2026-06-04,Lesotho,Eswatini,Malkerns Country Club oval,Malkerns,Lesotho,bat,Eswatini,T20,completed
1538216,2026-06-06,Mozambique,Eswatini,Malkerns Country Club oval,Malkerns,Mozambique,bat,Eswatini,T20,completed
1538217,2026-06-06,Mozambique,Lesotho,Malkerns Country Club oval,Malkerns,Mozambique,bat,Mozambique,T20,completed
1538218,2026-06-07,Lesotho,Eswatini,Malkerns Country Club oval,Malkerns,Lesotho,bat,Lesotho,T20,completed
1538219,2026-06-07,Mozambique,Eswatini,Malkerns Country Club oval,Malkerns,Mozambique,bat,Eswatini,T20,completed
1538301,2026-07-15,Zimbabwe,Bangladesh,"Queens Sports Club, Bulawayo",Bulawayo,Bangladesh,field,Zimbabwe,T20,completed
1538302,2026-07-17,Bangladesh,Zimbabwe,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,field,Bangladesh,T20,completed
1538303,2026-07-19,Zimbabwe,Bangladesh,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Bangladesh,T20,completed
1538307,2026-06-11,Sri Lanka,West Indies,"Sabina Park, Kingston, Jamaica",Kingston,Sri Lanka,bat,West Indies,T20,completed
1538308,2026-06-13,Sri Lanka,West Indies,"Sabina Park, Kingston, Jamaica",Kingston,West Indies,field,Sri Lanka,T20,completed
1538309,2026-06-14,Sri Lanka,West Indies,"Sabina Park, Kingston, Jamaica",Kingston,West Indies,field,West Indies,T20,completed
1538440,2026-05-31,Nepal,China,Singapore National Cricket Ground,Singapore,China,field,Nepal,T20,completed
1538442,2026-06-01,Oman,Singapore,Singapore National Cricket Ground,Singapore,Singapore,field,Oman,T20,completed
1538443,2026-06-01,Bahrain,Hong Kong,Singapore National Cricket Ground,Singapore,Hong Kong,field,Hong Kong,T20,completed
1538445,2026-06-02,China,Malaysia,Singapore National Cricket Ground,Singapore,Malaysia,field,Malaysia,T20,completed
1538446,2026-06-03,Oman,Bahrain,Singapore National Cricket Ground,Singapore,Bahrain,field,Oman,T20,completed
1538447,2026-06-03,Singapore,Hong Kong,Singapore National Cricket Ground,Singapore,Singapore,bat,Hong Kong,T20,completed
1538449,2026-06-04,Nepal,Malaysia,Singapore National Cricket Ground,Singapore,Malaysia,field,Nepal,T20,completed
1538450,2026-06-05,Bahrain,Singapore,Singapore National Cricket Ground,Singapore,Singapore,field,Bahrain,T20,completed
1538451,2026-06-05,Hong Kong,Oman,Singapore National Cricket Ground,Singapore,Oman,field,Hong Kong,T20,completed
1538452,2026-06-07,Oman,Nepal,Singapore National Cricket Ground,Singapore,Oman,bat,Nepal,T20,completed
1538453,2026-06-07,Malaysia,Hong Kong,Singapore National Cricket Ground,Singapore,Hong Kong,field,Hong Kong,T20,completed
1538454,2026-06-08,Oman,Malaysia,Singapore National Cricket Ground,Singapore,Malaysia,field,Malaysia,T20,completed
1538455,2026-06-08,Hong Kong,Nepal,Singapore National Cricket Ground,Singapore,Nepal,field,Nepal,T20,completed
1539464,2026-06-11,Norway,Sweden,"Botkyrka Cricket Center, Stockholm",Stockholm,Sweden,field,Sweden,T20,completed
1539465,2026-06-11,Austria,Finland,"Botkyrka Cricket Center, Stockholm",Stockholm,Austria,bat,Finland,T20,completed
1539466,2026-06-12,Sweden,Finland,"Botkyrka Cricket Center, Stockholm",Stockholm,Finland,field,Finland,T20,completed
1539467,2026-06-12,Norway,Austria,"Botkyrka Cricket Center, Stockholm",Stockholm,Austria,field,Norway,T20,completed
1539468,2026-06-13,Finland,Norway,"Botkyrka Cricket Center, Stockholm",Stockholm,Norway,field,Finland,T20,completed
1539469,2026-06-13,Sweden,Austria,"Botkyrka Cricket Center, Stockholm",Stockholm,Austria,field,Sweden,T20,completed
1539470,2026-06-14,Norway,Austria,"Botkyrka Cricket Center, Stockholm",Stockholm,Norway,bat,Austria,T20,completed
1539471,2026-06-14,Finland,Sweden,"Botkyrka Cricket Center, Stockholm",Stockholm,Sweden,field,Sweden,T20,completed
1539472,2026-06-18,Denmark,Germany,"Svanholm Park, Brondby",Brondby,Denmark,bat,Germany,T20,completed
1539473,2026-06-19,Germany,Denmark,"Svanholm Park, Brondby",Brondby,Germany,bat,Denmark,T20,completed
1539474,2026-06-19,Germany,Denmark,"Svanholm Park, Brondby",Brondby,Germany,bat,Denmark,T20,completed
1539475,2026-06-20,Germany,Denmark,"Svanholm Park, Brondby",Brondby,Denmark,field,Denmark,T20,completed
1539476,2026-06-26,Serbia,Luxembourg,"Scott Page Field, Vinor",Prague,Luxembourg,field,Luxembourg,T20,completed
1539477,2026-06-26,Czech Republic,Luxembourg,"Scott Page Field, Vinor",Prague,Luxembourg,field,Luxembourg,T20,completed
1539479,2026-06-27,Serbia,Luxembourg,"Scott Page Field, Vinor",Prague,Serbia,bat,Luxembourg,T20,completed
1539480,2026-06-28,Czech Republic,Luxembourg,"Scott Page Field, Vinor",Prague,Luxembourg,field,Czech Republic,T20,completed
1539731,2026-06-22,Belize,Bermuda,"White Hill Field, Sandys Parish",Hamilton,Bermuda,field,Bermuda,T20,completed
1539732,2026-06-22,Panama,Brazil,"White Hill Field, Sandys Parish",Hamilton,Brazil,field,Panama,T20,completed
1539733,2026-06-24,Bahamas,Panama,"White Hill Field, Sandys Parish",Hamilton,Panama,field,Panama,T20,completed
1539734,2026-06-24,Brazil,Belize,"White Hill Field, Sandys Parish",Hamilton,Brazil,bat,Belize,T20,completed
1539735,2026-06-25,Panama,Bermuda,"White Hill Field, Sandys Parish",Hamilton,Panama,bat,Bermuda,T20,completed
1539736,2026-06-25,Brazil,Bahamas,"White Hill Field, Sandys Parish",Hamilton,Bahamas,field,Bahamas,T20,completed
1539737,2026-06-27,Bahamas,Belize,"White Hill Field, Sandys Parish",Hamilton,Belize,field,Bahamas,T20,completed
1539738,2026-06-27,Bermuda,Brazil,"White Hill Field, Sandys Parish",Hamilton,Bermuda,bat,Bermuda,T20,completed
1539739,2026-06-18,Nigeria,Hong Kong,"Namibia Cricket Ground, Windhoek",Windhoek,Hong Kong,field,Hong Kong,T20,completed
1539740,2026-06-19,Hong Kong,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,field,Namibia,T20,completed
1539741,2026-06-20,Namibia,Nigeria,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,bat,Namibia,T20,completed
1539742,2026-06-21,Nigeria,Hong Kong,"Namibia Cricket Ground, Windhoek",Windhoek,Hong Kong,field,Hong Kong,T20,completed
1539743,2026-06-22,Namibia,Hong Kong,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,bat,Namibia,T20,completed
1539744,2026-06-23,Namibia,Nigeria,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,bat,Namibia,T20,completed
1540308,2026-06-19,Belgium,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Belgium,bat,Belgium,T20,completed
1540309,2026-06-19,Romania,Switzerland,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,Switzerland,T20,completed
1540310,2026-06-19,Hungary,Switzerland,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Switzerland,field,Switzerland,T20,completed
1540311,2026-06-20,Hungary,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,field,Romania,T20,completed
1540312,2026-06-20,Belgium,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Belgium,bat,Belgium,T20,completed
1540313,2026-06-20,Belgium,Switzerland,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Switzerland,field,Belgium,T20,completed
1540314,2026-06-21,Belgium,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Belgium,bat,Belgium,T20,completed
1540315,2026-06-21,Romania,Switzerland,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Switzerland,field,Romania,T20,completed
1540316,2026-06-21,Belgium,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Belgium,bat,Belgium,T20,completed
1540317,2026-07-01,Portugal,Sweden,"Botkyrka Cricket Center, Stockholm",Stockholm,Sweden,field,Portugal,T20,completed
1540318,2026-07-01,Sweden,Portugal,"Botkyrka Cricket Center, Stockholm",Stockholm,Sweden,bat,Portugal,T20,completed
1541804,2026-06-22,Singapore,Uzbekistan,Singapore National Cricket Ground,Singapore,Uzbekistan,field,Singapore,T20,completed
1541805,2026-06-23,Indonesia,Uzbekistan,Singapore National Cricket Ground,Singapore,Uzbekistan,field,Indonesia,T20,completed
1541806,2026-06-23,Singapore,Thailand,Singapore National Cricket Ground,Singapore,Singapore,bat,Singapore,T20,completed
1541807,2026-06-25,Uzbekistan,Thailand,Singapore National Cricket Ground,Singapore,Thailand,field,Thailand,T20,completed
1541808,2026-06-25,Singapore,Indonesia,Singapore National Cricket Ground,Singapore,Indonesia,field,Singapore,T20,completed
1541809,2026-06-26,Indonesia,Uzbekistan,Singapore National Cricket Ground,Singapore,Indonesia,bat,Indonesia,T20,completed
1541810,2026-06-26,Thailand,Singapore,Singapore National Cricket Ground,Singapore,Thailand,bat,Singapore,T20,completed
1542988,2026-06-27,Hungary,Austria,"GB Oval, Szodliget",Szodliget,Hungary,bat,Austria,T20,completed
1542989,2026-06-28,Hungary,Austria,"GB Oval, Szodliget",Szodliget,Hungary,bat,Austria,T20,completed
1542990,2026-06-28,Austria,Hungary,"GB Oval, Szodliget",Szodliget,Austria,bat,Austria,T20,completed
1543356,2026-07-03,Portugal,Finland,Kerava National Cricket Ground,Kerava,Finland,field,Portugal,T20,completed
1543358,2026-07-04,Portugal,Finland,Kerava National Cricket Ground,Kerava,Finland,field,Portugal,T20,completed
1543361,2026-07-08,Denmark,Estonia,"Svanholm Park, Brondby",Brondby,Estonia,field,Denmark,T20,completed
1543362,2026-07-08,Gibraltar,Belgium,Koge Cricket Club,Koge,Belgium,field,Belgium,T20,completed
1543364,2026-07-08,Serbia,Romania,Koge Cricket Club,Koge,Romania,field,Romania,T20,completed
1543365,2026-07-09,Denmark,Turkey,Koge Cricket Club,Koge,Turkey,field,Denmark,T20,completed
1543366,2026-07-09,Estonia,Norway,Koge Cricket Club,Koge,Norway,field,Norway,T20,completed
1543367,2026-07-10,Gibraltar,Romania,"Svanholm Park, Brondby",Brondby,Romania,field,Romania,T20,completed
1543368,2026-07-10,Hungary,Estonia,Koge Cricket Club,Koge,Hungary,bat,Hungary,T20,completed
1543369,2026-07-10,Belgium,Serbia,"Svanholm Park, Brondby",Brondby,Serbia,field,Belgium,T20,completed
1543370,2026-07-10,Turkey,Norway,Koge Cricket Club,Koge,Norway,field,Norway,T20,completed
1543371,2026-07-12,Denmark,Norway,"Svanholm Park, Brondby",Brondby,Norway,field,Denmark,T20,completed
1543372,2026-07-12,Belgium,Romania,Koge Cricket Club,Koge,Romania,field,Romania,T20,completed
