match_id,date,team1,team2,venue,team1_elo,team2_elo,elo_difference,team1_win_rate_last5,team2_win_rate_last5,team1_win_rate_last10,team2_win_rate_last10,team1_avg_runs_last5,team2_avg_runs_last5,team1_h2h_win_rate,h2h_matches_before,venue_avg_first_innings_score,venue_batting_first_win_rate,venue_matches_before,team1_won
1172506,2019-02-13,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1474.16,1446.98,27.17,0.4,0.2,0.4,0.3,118.0,141.0,1.0,1,153.0,0.0,1,0
1172507,2019-02-15,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1456.91,1524.19,-67.28,0.2,0.6,0.4,0.5,115.4,144.6,0.0,1,156.0,0.5,2,0
1172508,2019-02-15,Ireland,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1464.23,1480.92,-16.69,0.4,0.4,0.4,0.5,144.8,155.2,0.8,5,159.33,0.3333,3,0
1172509,2019-02-17,Ireland,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1449.0,1537.13,-88.13,0.4,0.6,0.4,0.6,149.2,149.2,0.2857,7,164.5,0.25,4,1
1172510,2019-02-17,Oman,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1443.97,1496.15,-52.18,0.2,0.6,0.3,0.5,135.6,175.0,0.0,1,168.0,0.2,5,0
1168247,2019-02-24,India,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1660.81,1592.4,68.41,0.4,0.2,0.6,0.3,169.2,132.4,0.6471,17,82.0,0.0,1,0
1168248,2019-02-27,India,Australia,M.Chinnaswamy Stadium,1641.7,1611.51,30.19,0.4,0.4,0.6,0.4,160.6,130.6,0.6111,18,155.33,0.5156,0,0
1158071,2019-03-05,West Indies,England,"Darren Sammy National Cricket Stadium, St Lucia",1498.91,1562.91,-64.0,0.4,0.6,0.4,0.4,160.0,182.8,0.7333,15,155.38,0.5148,0,0
1158072,2019-03-08,West Indies,England,"Warner Park, St Kitts",1485.82,1576.0,-90.18,0.4,0.6,0.3,0.5,167.2,170.8,0.6875,16,155.39,0.5139,0,0
1158073,2019-03-10,West Indies,England,"Warner Park, St Kitts",1473.89,1587.94,-114.05,0.4,0.8,0.2,0.6,140.0,175.4,0.6471,17,182.0,1.0,1,0
1177485,2019-03-16,United Arab Emirates,United States of America,ICC Academy,1441.49,1500.0,-58.51,0.4,0.5,0.4,0.5,119.4,155.3,0.5,0,143.38,0.875,8,1
1144173,2019-03-22,South Africa,Sri Lanka,SuperSport Park,1612.12,1430.98,181.14,0.8,0.2,0.6,0.4,152.8,142.2,0.5,10,172.38,0.75,8,1
1176792,2019-03-22,Papua New Guinea,Philippines,Amini Park,1469.44,1500.0,-30.56,0.2,0.5,0.4286,0.5,117.0,155.38,0.5,0,155.38,0.5154,0,1
1176793,2019-03-22,Papua New Guinea,Vanuatu,Amini Park,1486.85,1500.0,-13.15,0.4,0.5,0.5,0.5,142.4,155.48,0.5,0,216.0,1.0,1,1
1176794,2019-03-23,Philippines,Vanuatu,Amini Park,1482.6,1483.39,-0.8,0.0,0.0,0.0,0.0,83.0,124.0,0.5,0,170.0,0.5,2,0
1144174,2019-03-24,South Africa,Sri Lanka,The Wanderers Stadium,1620.46,1422.64,197.82,0.8,0.2,0.7,0.4,161.8,144.6,0.5455,11,195.5,1.0,2,1
1176796,2019-03-24,Philippines,Vanuatu,Amini Park,1466.63,1499.36,-32.72,0.0,0.5,0.0,0.5,88.0,140.0,0.0,1,165.33,0.6667,3,1
1176797,2019-03-24,Papua New Guinea,Vanuatu,Amini Park,1503.45,1481.86,21.6,0.4,0.3333,0.5556,0.3333,144.2,105.33,1.0,1,135.5,0.75,4,1
1152840,2019-05-05,England,Pakistan,Sophia Gardens,1598.87,1746.65,-147.79,0.8,0.6,0.7,0.8,160.0,171.0,0.6923,13,145.2,0.4,5,1
1184258,2019-05-20,Ghana,Namibia,Kyambogo Cricket Oval,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,155.19,155.19,0.5,0,155.19,0.5161,0,0
1184260,2019-05-20,Uganda,Botswana,Lugogo Cricket Oval,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,155.09,155.09,0.5,0,155.09,0.5152,0,1
1184261,2019-05-21,Ghana,Kenya,Kyambogo Cricket Oval,1484.0,1455.22,28.78,0.0,0.8,0.0,0.5,91.0,144.0,0.5,0,91.0,0.0,1,0
1184262,2019-05-21,Uganda,Namibia,Kyambogo Cricket Oval,1516.0,1516.0,0.0,1.0,1.0,1.0,1.0,142.0,92.0,0.5,0,116.0,0.5,2,0
1184263,2019-05-21,Botswana,Nigeria,Lugogo Cricket Oval,1484.0,1500.0,-16.0,0.0,0.5,0.0,0.5,90.0,155.06,0.5,0,142.0,1.0,1,0
1184900,2019-05-22,Ghana,Nigeria,Kyambogo Cricket Oval,1466.68,1515.26,-48.59,0.0,1.0,0.0,1.0,89.5,119.0,0.5,0,133.0,0.6667,3,0
1184901,2019-05-22,Botswana,Namibia,Kyambogo Cricket Oval,1468.74,1532.0,-63.26,0.0,1.0,0.0,1.0,99.0,129.5,0.5,0,133.5,0.75,4,0
1184902,2019-05-22,Uganda,Kenya,Lugogo Cricket Oval,1500.0,1472.55,27.45,0.5,0.8,0.5,0.6,133.5,137.0,0.5,0,130.5,1.0,2,0
1184266,2019-05-23,Uganda,Ghana,Kyambogo Cricket Oval,1482.74,1452.9,29.84,0.3333,0.0,0.3333,0.0,137.0,95.33,0.5,0,116.0,0.6,5,1
1178996,2019-05-25,Germany,Italy,Sportpark Maarschalkerweerd,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,154.72,154.72,0.5,0,154.72,0.5182,0,0
1185181,2019-06-15,Guernsey,Germany,King George V Sports Ground,1500.0,1484.0,16.0,0.5,0.0,0.5,0.0,154.68,130.0,0.5,0,154.68,0.5174,0,0
1185184,2019-06-16,Denmark,Jersey,King George V Sports Ground,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,154.62,154.62,0.5,0,117.0,0.0,1,0
1185185,2019-06-16,Guernsey,Italy,College Field,1483.26,1516.0,-32.74,0.0,1.0,0.0,1.0,117.0,135.0,0.5,0,154.58,0.5174,0,0
1185186,2019-06-16,Jersey,Norway,King George V Sports Ground,1516.0,1500.0,16.0,1.0,0.5,1.0,0.5,131.0,154.53,0.5,0,124.0,0.5,2,1
1185182,2019-06-17,Denmark,Norway,King George V Sports Ground,1484.0,1484.74,-0.74,0.0,0.0,0.0,0.0,113.0,80.0,0.5,0,136.0,0.6667,3,1
1185191,2019-06-19,Guernsey,Norway,King George V Sports Ground,1468.77,1468.7,0.06,0.0,0.0,0.0,0.0,113.5,87.5,0.5,0,137.25,0.75,4,1
1185192,2019-06-19,Italy,Jersey,College Field,1530.5,1531.26,-0.77,1.0,1.0,1.0,1.0,128.0,145.5,0.5,0,121.0,1.0,1,0
1185193,2019-06-19,Denmark,Germany,King George V Sports Ground,1500.03,1500.74,-0.7,0.5,0.5,0.5,0.5,127.0,124.5,0.5,0,128.8,0.6,5,0
1185188,2019-06-20,Germany,Norway,College Field,1516.7,1452.71,64.0,0.6667,0.0,0.6667,0.0,119.67,90.0,0.5,0,135.0,1.0,2,1
1185190,2019-06-20,Germany,Jersey,College Field,1529.79,1547.23,-17.44,0.75,1.0,0.75,1.0,115.0,146.67,0.5,0,123.0,0.6667,3,1
1189743,2019-06-20,Guernsey,Denmark,King George V Sports Ground,1484.76,1484.07,0.7,0.3333,0.3333,0.3333,0.3333,107.67,121.0,0.5,0,125.5,0.5,6,1
1189744,2019-06-20,Denmark,Italy,King George V Sports Ground,1468.1,1514.53,-46.43,0.25,0.6667,0.25,0.6667,118.75,110.67,0.5,0,124.43,0.5714,7,1
1188379,2019-06-23,Netherlands,Zimbabwe,Hazelaarweg,1517.15,1366.86,150.29,0.4,0.0,0.5,0.2,153.8,140.0,0.0,1,150.33,0.6667,3,1
1186488,2019-06-24,Malaysia,Thailand,Kinrara Academy Oval,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,154.24,154.24,0.5,0,154.24,0.5194,0,1
1186490,2019-06-26,Maldives,Thailand,Kinrara Academy Oval,1500.0,1484.0,16.0,0.5,0.0,0.5,0.0,154.18,113.0,0.5,0,113.0,0.0,1,1
1186491,2019-06-27,Malaysia,Thailand,Kinrara Academy Oval,1516.0,1468.74,47.26,1.0,0.0,1.0,0.0,114.0,121.5,1.0,1,121.5,0.0,2,1
1186493,2019-06-29,Maldives,Thailand,Kinrara Academy Oval,1515.26,1454.9,60.36,1.0,0.0,1.0,0.0,131.0,123.33,1.0,1,123.33,0.0,3,0
1168521,2019-07-12,Ireland,Zimbabwe,"Bready Cricket Club, Magheramason",1468.97,1357.38,111.59,0.4,0.0,0.5,0.1,144.8,144.2,1.0,1,167.5,0.5,2,1
1192223,2019-07-13,Malaysia,Nepal,Kinrara Academy Oval,1529.84,1434.0,95.84,1.0,0.4,1.0,0.2,121.5,109.8,0.5,0,130.75,0.0,4,0
1168522,2019-07-14,Ireland,Zimbabwe,Bready,1480.0,1346.35,133.65,0.6,0.0,0.5,0.0,145.2,138.2,1.0,2,154.02,0.5146,0,0
1192224,2019-07-14,Malaysia,Nepal,Kinrara Academy Oval,1509.53,1454.3,55.23,0.6667,0.6,0.6667,0.3,123.67,113.8,0.0,1,130.2,0.0,5,0
1190767,2019-07-22,Singapore,Qatar,Indian Association Ground,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,154.08,154.08,0.5,0,154.08,0.5145,0,1
1190768,2019-07-22,Kuwait,Malaysia,Indian Association Ground,1500.0,1491.01,8.99,0.5,0.5,0.5,0.5,154.13,134.5,0.5,0,186.0,1.0,1,0
1190769,2019-07-23,Nepal,Qatar,Indian Association Ground,1472.82,1484.0,-11.18,0.8,0.0,0.4,0.0,129.8,153.0,0.5,0,174.0,1.0,2,0
1190771,2019-07-24,Malaysia,Nepal,Indian Association Ground,1507.42,1457.34,50.09,0.6,0.8,0.6,0.4,140.0,127.8,0.0,2,156.67,0.6667,3,0
1190772,2019-07-26,Kuwait,Qatar,Indian Association Ground,1483.59,1499.49,-15.9,0.0,0.5,0.0,0.5,120.0,138.5,0.5,0,138.25,0.5,4,1
1190773,2019-07-26,Singapore,Malaysia,Indian Association Ground,1516.0,1489.13,26.87,1.0,0.4,1.0,0.5,186.0,133.8,0.5,0,150.0,0.6,5,1
1190774,2019-07-27,Kuwait,Nepal,Indian Association Ground,1500.32,1475.63,24.69,0.5,0.8,0.5,0.5,158.5,122.8,0.5,0,140.33,0.5,6,0
1190775,2019-07-27,Malaysia,Qatar,Indian Association Ground,1474.37,1482.75,-8.39,0.2,0.3333,0.4286,0.3333,126.4,154.67,0.5,0,140.43,0.4286,7,0
1190776,2019-07-28,Singapore,Nepal,Indian Association Ground,1530.77,1492.76,38.0,1.0,0.8,1.0,0.6,141.0,130.6,0.5,0,140.88,0.375,8,1
1188621,2019-08-03,India,West Indies,Central Broward Regional Park Stadium Turf Ground,1624.32,1462.96,161.36,0.2,0.2,0.5,0.2,165.0,128.2,0.5,10,169.57,0.8571,7,1
1188622,2019-08-04,India,West Indies,Central Broward Regional Park Stadium Turf Ground,1633.38,1453.9,179.48,0.4,0.2,0.5,0.2,156.8,112.2,0.5455,11,160.25,0.75,8,1
1191006,2019-08-05,Netherlands,United Arab Emirates,VRA Ground,1526.63,1460.16,66.47,0.6,0.4,0.5,0.5,161.6,129.8,1.0,3,184.33,0.6667,3,0
1188623,2019-08-06,West Indies,India,"Providence Stadium, Guyana",1445.5,1641.78,-196.28,0.0,0.4,0.2,0.5,93.8,157.8,0.4167,12,153.88,0.5128,0,0
1191008,2019-08-08,Netherlands,United Arab Emirates,Sportpark Westvliet,1507.61,1479.19,28.42,0.6,0.6,0.5,0.6,167.6,134.4,0.75,4,136.0,0.0,2,0
1197396,2019-08-18,Bermuda,United States of America,"White Hill Field, Sandys Parish",1483.36,1481.33,2.03,0.0,0.0,0.0,0.0,99.0,158.0,0.5,0,153.86,0.5112,0,1
1197397,2019-08-18,Canada,Cayman Islands,"White Hill Field, Sandys Parish",1394.76,1500.0,-105.24,0.2,0.5,0.1111,0.5,134.4,153.84,0.5,0,141.0,1.0,1,1
1197399,2019-08-19,Cayman Islands,United States of America,National Stadium,1479.3,1465.42,13.87,0.0,0.0,0.0,0.0,112.0,146.5,0.5,0,191.0,0.75,4,0
1197507,2019-08-19,Namibia,Botswana,United Cricket Club Ground,1545.12,1455.62,89.5,1.0,0.0,1.0,0.0,103.0,81.33,1.0,1,153.78,0.5119,0,1
1197508,2019-08-20,Namibia,Botswana,United Cricket Club Ground,1557.09,1443.65,113.43,1.0,0.0,1.0,0.0,125.5,86.0,1.0,2,193.0,1.0,1,1
1197400,2019-08-21,Bermuda,Cayman Islands,"White Hill Field, Sandys Parish",1499.27,1462.66,36.61,0.5,0.0,0.5,0.0,120.0,90.0,0.5,0,168.5,1.0,2,1
1197401,2019-08-21,Canada,United States of America,"White Hill Field, Sandys Parish",1415.46,1482.06,-66.6,0.4,0.3333,0.2,0.3333,146.6,117.67,0.5,0,151.0,0.6667,3,1
1197402,2019-08-22,Canada,Cayman Islands,"White Hill Field, Sandys Parish",1434.49,1448.34,-13.85,0.4,0.0,0.3,0.0,150.0,98.67,1.0,1,149.25,0.5,4,1
1197403,2019-08-22,United States of America,Bermuda,Bermuda National Stadium,1463.03,1513.59,-50.55,0.25,0.6667,0.25,0.6667,124.25,119.0,0.0,1,153.8,0.5111,0,0
1197509,2019-08-22,Namibia,Botswana,United Cricket Club Ground,1568.04,1432.7,135.34,1.0,0.0,1.0,0.0,148.4,92.0,1.0,3,216.5,1.0,2,1
1197510,2019-08-23,Namibia,Botswana,United Cricket Club Ground,1578.1,1422.63,155.47,1.0,0.0,1.0,0.0,164.8,93.2,1.0,4,202.33,1.0,3,1
1197404,2019-08-24,Cayman Islands,United States of America,"White Hill Field, Sandys Parish",1431.7,1449.34,-17.64,0.0,0.2,0.0,0.2,96.75,127.6,0.0,1,137.6,0.4,5,0
1197406,2019-08-25,Canada,United States of America,"White Hill Field, Sandys Parish",1451.13,1464.53,-13.4,0.6,0.4,0.4,0.3333,145.4,110.0,1.0,1,125.67,0.3333,6,1
1197407,2019-08-25,Bermuda,Cayman Islands,"White Hill Field, Sandys Parish",1527.28,1416.51,110.76,0.75,0.0,0.75,0.0,124.75,90.6,1.0,1,132.43,0.4286,7,1
1192875,2019-09-01,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,1414.88,1587.56,-172.68,0.2,0.6,0.3,0.3,140.2,177.4,0.4286,14,178.29,0.7143,14,0
1192876,2019-09-03,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,1406.24,1596.2,-189.97,0.0,0.8,0.2,0.4,155.2,188.6,0.4,15,178.0,0.6667,15,0
1192877,2019-09-06,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,1398.21,1604.23,-206.03,0.0,0.8,0.1,0.5,156.0,185.8,0.375,16,176.94,0.625,16,1
1197140,2019-09-13,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",1412.01,1368.22,43.79,0.6,0.2,0.5,0.1,167.0,142.4,0.5,8,198.0,0.6667,3,1
1200425,2019-09-16,Netherlands,Scotland,"The Village, Malahide",1490.3,1509.76,-19.46,0.4,0.8,0.5,0.5,166.8,166.2,0.5,8,147.83,0.5,6,0
1200426,2019-09-17,Ireland,Scotland,"The Village, Malahide",1458.13,1524.87,-66.74,0.6,0.8,0.4,0.5,165.4,184.4,0.6667,6,162.71,0.5714,7,1
1187005,2019-09-18,India,South Africa,"Punjab Cricket Association IS Bindra Stadium, Mohali",1649.59,1628.22,21.37,0.6,0.8,0.5,0.7,146.2,179.8,0.6154,13,177.67,0.6667,3,1
1197143,2019-09-18,Bangladesh,Zimbabwe,Zahur Ahmed Chowdhury Stadium,1426.0,1354.22,71.78,0.6,0.2,0.5,0.1,162.4,146.0,0.5556,9,143.33,0.5333,15,1
1200427,2019-09-18,Ireland,Netherlands,"The Village, Malahide",1477.17,1475.2,1.97,0.6,0.2,0.5,0.4,172.4,172.2,0.375,8,166.5,0.5,8,0
1200428,2019-09-19,Netherlands,Scotland,"The Village, Malahide",1491.29,1505.83,-14.54,0.4,0.6,0.4,0.5,172.4,178.8,0.4444,9,168.11,0.4444,9,0
1187006,2019-09-22,India,South Africa,M.Chinnaswamy Stadium,1664.61,1613.2,51.4,0.8,0.6,0.6,0.7,151.2,171.2,0.6429,14,190.0,0.0,1,0
1201680,2019-09-27,Nepal,Zimbabwe,Indian Association Ground,1478.51,1341.48,137.02,0.6,0.2,0.6,0.1,126.6,146.8,0.5,0,146.44,0.4444,9,0
1201681,2019-09-28,Singapore,Nepal,Indian Association Ground,1545.02,1456.5,88.52,1.0,0.4,1.0,0.6,157.67,118.4,1.0,1,145.0,0.4,10,0
1201682,2019-09-29,Singapore,Zimbabwe,Indian Association Ground,1525.03,1363.48,161.55,0.75,0.4,0.75,0.2,156.0,143.4,0.5,0,145.55,0.3636,11,1
1202007,2019-09-29,Malaysia,Vanuatu,Kinrara Academy Oval,1458.75,1466.85,-8.09,0.2,0.25,0.375,0.25,129.6,93.0,0.5,0,137.33,0.1667,6,0
1201683,2019-10-01,Nepal,Zimbabwe,Indian Association Ground,1476.49,1354.43,122.06,0.6,0.4,0.7,0.2,124.8,152.4,0.0,1,148.5,0.4167,12,0
1202008,2019-10-01,Malaysia,Vanuatu,Kinrara Academy Oval,1443.13,1482.48,-39.35,0.2,0.4,0.3333,0.4,123.0,104.6,0.0,1,139.29,0.2857,7,0
1202009,2019-10-02,Malaysia,Vanuatu,Kinrara Academy Oval,1428.93,1496.67,-67.74,0.0,0.6,0.3,0.5,118.0,117.4,0.0,2,145.38,0.375,8,1
1201685,2019-10-03,Singapore,Zimbabwe,Indian Association Ground,1534.09,1375.83,158.25,0.8,0.4,0.8,0.3,161.0,150.0,1.0,1,149.38,0.4615,13,0
1202010,2019-10-03,Malaysia,Vanuatu,Kinrara Academy Oval,1448.01,1477.59,-29.58,0.2,0.4,0.3,0.4286,128.2,107.8,0.3333,3,144.11,0.4444,9,0
1202011,2019-10-04,Malaysia,Vanuatu,Kinrara Academy Oval,1433.37,1492.23,-58.86,0.2,0.6,0.2,0.5,138.6,129.6,0.25,4,144.1,0.4,10,1
1197521,2019-10-05,Ireland,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1461.08,1475.96,-14.88,0.6,0.2,0.5,0.4,172.6,157.2,0.3333,9,158.5,0.1667,6,1
1198489,2019-10-05,Pakistan,Sri Lanka,Gaddafi Stadium,1724.23,1422.72,301.51,0.4,0.2,0.7,0.2,174.8,152.2,0.7222,18,180.17,0.5,6,0
1197522,2019-10-06,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1430.35,1477.76,-47.41,0.2,0.6,0.3,0.5,128.6,169.8,0.5,2,159.71,0.1429,7,1
1197523,2019-10-06,Hong Kong,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1438.08,1455.09,-17.01,0.4,0.4,0.3,0.6,146.2,131.6,0.6667,3,161.38,0.25,8,0
1197524,2019-10-07,Nepal,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1470.31,1459.27,11.04,0.4,0.2,0.6,0.4,128.2,163.4,0.0,2,157.33,0.2222,9,1
1197525,2019-10-07,Hong Kong,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1422.86,1459.59,-36.73,0.4,0.4,0.2,0.5,145.8,169.0,1.0,2,154.9,0.2,10,0
1198490,2019-10-07,Pakistan,Sri Lanka,Gaddafi Stadium,1697.03,1449.92,247.1,0.2,0.4,0.6,0.3,161.8,152.4,0.6842,19,178.0,0.5714,7,0
1197526,2019-10-09,Ireland,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1473.91,1485.8,-11.89,0.6,0.6,0.6,0.6,176.4,133.2,1.0,1,159.73,0.2727,11,1
1197527,2019-10-09,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1448.52,1443.78,4.74,0.2,0.2,0.3,0.3,145.4,160.0,0.0,2,158.5,0.3333,12,1
1198491,2019-10-09,Pakistan,Sri Lanka,Gaddafi Stadium,1671.24,1475.71,195.54,0.2,0.6,0.5,0.4,154.0,161.4,0.65,20,178.5,0.625,8,0
1197528,2019-10-10,Hong Kong,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1408.55,1428.0,-19.45,0.2,0.2,0.2,0.2,140.4,140.0,1.0,1,153.54,0.3077,13,0
1197529,2019-10-10,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1464.3,1469.26,-4.95,0.4,0.6,0.4,0.5,137.8,133.2,0.5,0,155.79,0.3571,14,1
1199499,2019-10-18,Scotland,Singapore,ICC Academy,1521.16,1511.26,9.9,0.8,0.6,0.6,0.6667,173.4,157.2,0.5,0,147.67,0.8889,9,0
1199500,2019-10-18,Hong Kong,Ireland,Sheikh Zayed Stadium,1393.44,1490.46,-97.01,0.2,0.6,0.2,0.6,137.0,166.6,0.6667,3,134.25,0.4167,24,0
1199501,2019-10-18,Kenya,Netherlands,ICC Academy,1489.81,1443.11,46.7,0.8,0.2,0.7,0.3,143.2,140.4,0.6667,3,149.7,0.9,10,0
1199502,2019-10-18,United Arab Emirates,Oman,Sheikh Zayed Stadium,1496.49,1480.53,15.96,0.6,0.6,0.7,0.4,134.4,122.0,1.0,2,135.0,0.4,25,0
1199503,2019-10-19,Bermuda,Papua New Guinea,ICC Academy,1538.34,1518.46,19.88,0.8,0.6,0.8,0.6,122.8,135.8,0.5,0,151.18,0.9091,11,0
1199504,2019-10-19,Jersey,Nigeria,Sheikh Zayed Stadium,1530.43,1529.04,1.39,0.75,1.0,0.75,1.0,143.5,127.0,0.5,0,133.96,0.3846,26,1
1199505,2019-10-19,Namibia,Netherlands,ICC Academy,1587.39,1461.24,126.14,1.0,0.4,1.0,0.3,148.6,149.0,0.5,0,146.0,0.8333,12,0
1199506,2019-10-19,Kenya,Scotland,ICC Academy Ground No 2,1471.67,1504.71,-33.04,0.6,0.6,0.7,0.6,133.8,170.4,1.0,1,153.66,0.509,0,0
1199507,2019-10-19,United Arab Emirates,Ireland,Sheikh Zayed Stadium,1479.76,1502.1,-22.34,0.6,0.8,0.6,0.7,134.6,161.4,0.25,4,135.81,0.4074,27,1
1199508,2019-10-20,Namibia,Papua New Guinea,ICC Academy Ground No 2,1565.82,1535.37,30.45,0.8,0.8,0.875,0.6,157.8,123.8,0.5,0,170.0,1.0,1,0
1199509,2019-10-20,Canada,Jersey,Tolerance Oval,1467.75,1546.36,-78.62,0.8,0.8,0.5,0.8,146.8,151.6,0.5,0,117.0,0.0,1,1
1199510,2019-10-20,Bermuda,Singapore,ICC Academy Ground No 2,1521.43,1527.72,-6.29,0.8,0.6,0.6667,0.7143,120.8,171.6,0.5,0,183.5,1.0,2,0
1199511,2019-10-20,Hong Kong,Oman,Sheikh Zayed Stadium,1381.8,1497.27,-115.47,0.2,0.8,0.2,0.5,150.2,110.6,0.2,5,135.43,0.3929,28,0
1199512,2019-10-21,Papua New Guinea,Scotland,ICC Academy,1552.77,1519.19,33.58,1.0,0.6,0.6,0.7,137.6,181.4,0.5,0,145.54,0.8462,13,0
1199513,2019-10-21,United Arab Emirates,Hong Kong,Sheikh Zayed Stadium,1496.79,1370.93,125.86,0.8,0.0,0.6,0.2,142.4,134.0,1.0,1,134.28,0.3793,29,1
1199514,2019-10-21,Ireland,Oman,Tolerance Oval,1485.07,1508.14,-23.06,0.6,1.0,0.6,0.6,152.6,109.6,0.3333,3,146.5,0.5,2,1
1199515,2019-10-21,Bermuda,Kenya,ICC Academy,1505.72,1457.19,48.53,0.6,0.6,0.5714,0.7,122.4,141.4,0.5,0,145.57,0.8571,14,0
1199516,2019-10-21,Canada,Nigeria,Sheikh Zayed Stadium,1487.31,1513.1,-25.8,1.0,0.6667,0.6,0.6667,157.0,123.0,0.5,0,133.67,0.3667,30,1
1199517,2019-10-22,Namibia,Scotland,ICC Academy,1548.42,1536.73,11.69,0.6,0.6,0.7778,0.7,142.4,160.2,0.5,0,145.07,0.8667,15,1
1199518,2019-10-22,Netherlands,Singapore,ICC Academy,1482.81,1543.43,-60.62,0.6,0.6,0.4,0.75,143.6,163.8,0.5,0,145.94,0.875,16,1
1199519,2019-10-22,United Arab Emirates,Jersey,Tolerance Oval,1507.23,1526.8,-19.57,0.8,0.6,0.6,0.6667,129.6,150.0,0.5,0,158.67,0.6667,3,0
1199520,2019-10-23,Bermuda,Namibia,ICC Academy Ground No 2,1487.5,1563.88,-76.39,0.4,0.6,0.5,0.8,117.6,126.2,0.5,0,172.0,0.6667,3,0
1199521,2019-10-23,Nigeria,Oman,Tolerance Oval,1495.92,1491.08,4.84,0.5,0.8,0.5,0.5,119.5,104.6,0.5,0,155.75,0.75,4,0
1199522,2019-10-23,Kenya,Singapore,ICC Academy Ground No 2,1475.41,1524.67,-49.26,0.6,0.6,0.7,0.6667,139.8,153.8,0.5,0,155.5,0.5,4,1
1199523,2019-10-23,Canada,Ireland,Sheikh Zayed Stadium,1504.49,1502.13,2.36,1.0,0.8,0.7,0.6,149.6,163.2,0.0,2,134.48,0.3871,31,1
1199524,2019-10-23,Hong Kong,Jersey,Sheikh Zayed Stadium,1360.48,1541.9,-181.42,0.0,0.6,0.2,0.7143,132.2,147.4,0.5,0,135.16,0.4062,32,1
1199525,2019-10-24,Netherlands,Papua New Guinea,ICC Academy,1501.57,1535.23,-33.66,0.8,0.8,0.5,0.6,137.8,122.8,0.5,0,143.29,0.8235,17,0
1199526,2019-10-24,United Arab Emirates,Nigeria,Tolerance Oval,1492.13,1479.7,12.43,0.6,0.4,0.6,0.4,124.0,109.8,0.5,0,138.8,0.6,5,1
1199527,2019-10-24,Canada,Hong Kong,Tolerance Oval,1520.38,1384.15,136.23,1.0,0.2,0.7,0.2,151.8,132.6,0.5,0,134.17,0.5,6,0
1199528,2019-10-24,Bermuda,Scotland,Dubai International Cricket Stadium,1474.96,1521.27,-46.31,0.2,0.6,0.4444,0.6,110.4,148.6,0.0,1,142.79,0.5526,38,0
1199529,2019-10-25,Papua New Guinea,Singapore,Dubai International Cricket Stadium,1549.68,1506.41,43.27,0.8,0.4,0.6,0.6,123.2,149.0,0.5,0,144.36,0.5641,39,1
1199530,2019-10-25,Ireland,Jersey,Tolerance Oval,1486.24,1518.23,-31.99,0.6,0.4,0.6,0.625,150.8,144.8,0.5,0,136.43,0.5714,7,1
1199531,2019-10-25,Kenya,Namibia,Dubai International Cricket Stadium,1493.66,1576.42,-82.76,0.6,0.6,0.7,0.8,143.4,113.6,0.5,0,145.25,0.575,40,0
1199532,2019-10-25,Canada,Oman,Sheikh Zayed Stadium,1498.41,1507.3,-8.89,0.8,0.8,0.7,0.6,156.4,100.0,0.5,0,135.42,0.4242,33,0
1201668,2019-10-25,Spain,Portugal,La Manga Club Bottom Ground,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,153.33,153.33,0.5,0,153.33,0.5107,0,1
1199533,2019-10-26,Ireland,Nigeria,Sheikh Zayed Stadium,1503.71,1464.27,39.44,0.6,0.2,0.6,0.3333,143.8,108.2,0.5,0,135.68,0.4118,34,1
1199534,2019-10-26,Bermuda,Netherlands,Dubai International Cricket Stadium,1461.08,1487.12,-26.04,0.0,0.8,0.4,0.5,119.0,144.2,0.5,0,146.12,0.5854,41,0
